AMD; AM27128 (21V);DIP 28 ;737;
AMD; AM27128A (12.5V);DIP 28 ;738;0x0: 0x1, 0x1: 0x89
AMD; AM27128A (12.5V);PLCC 32 ;739;0x0: 0x1, 0x1: 0x89
AMD; AM2716 (25V);DIP 24 ;6111;
AMD; AM2716B (12.5V);DIP 24 ;4630;0x0: 0x1, 0x1: 0x86
AMD; AM27256 (13V);DIP 28 ;744;0x0: 0x1, 0x1: 0x4
AMD; AM27256 (13V);PLCC 32 ;745;0x0: 0x1, 0x1: 0x4
AMD; AM2732 (25V);DIP 24 ;2186;
AMD; AM2732A (21V);DIP 24 ;774;
AMD; AM2732B (12.5V);DIP 24 ;748;0x0: 0x1, 0x1: 0x7
AMD; AM2732B (12.5V);PLCC 32 ;749;0x0: 0x1, 0x1: 0x7
AMD; AM27512 (13V);DIP 28 ;1223;0x0: 0x1, 0x1: 0x85
AMD; AM2764 (12.5V);DIP 28 ;3541;
AMD; AM2764 (12.5V);PLCC 32 ;3542;
AMD; AM2764A (12.5V);DIP 28 ;746;
AMD; AM2764A (12.5V);PLCC 32 ;747;
AMD; AM27C010;DIP 32 ;600;0x0: 0x1, 0x1: 0xE
AMD; AM27C010;PLCC 32 ;601;0x0: 0x1, 0x1: 0xE
AMD; AM27C020;DIP 32 ;731;0x0: 0x1, 0x1: 0x97
AMD; AM27C020;PLCC 32 ;750;0x0: 0x1, 0x1: 0x97
AMD; AM27C040;DIP 32 ;582;0x0: 0x1, 0x1: 0x9B
AMD; AM27C040;PLCC 32 ;583;0x0: 0x1, 0x1: 0x9B
AMD; AM27C080;DIP 32 ;751;
AMD; AM27C080;PLCC 32 ;752;
AMD; AM27C1024;DIP 40 ;755;0x0: 0x1, 0x1: 0x8C
AMD; AM27C1024;PLCC 44 ;756;0x0: 0x1, 0x1: 0x8C
AMD; AM27C128;DIP 28 ;758;0x0: 0x1, 0x1: 0x16
AMD; AM27C128;PLCC 32 ;759;0x0: 0x1, 0x1: 0x16
AMD; AM27C2048;DIP 40 ;760;0x0: 0x1, 0x1: 0x98
AMD; AM27C2048;PLCC 44 ;761;0x0: 0x1, 0x1: 0x98
AMD; AM27C256;DIP 28 ;628;0x0: 0x1, 0x1: 0x10
AMD; AM27C256;PLCC 32 ;629;0x0: 0x1, 0x1: 0x10
AMD; AM27C400;DIP 40 ;3830;0x0: 0x1, 0x1: 0x9D
AMD; AM27C400;PLCC 44 ;3831;0x0: 0x1, 0x1: 0x9D
AMD; AM27C4096;DIP 40 ;925;0x0: 0x1, 0x1: 0x19
AMD; AM27C4096;PLCC 44 ;926;0x0: 0x1, 0x1: 0x19
AMD; AM27C512;DIP 28 ;613;0x0: 0x1, 0x1: 0x91
AMD; AM27C512;PLCC 32 ;614;0x0: 0x1, 0x1: 0x91
AMD; AM27C64;DIP 28 ;913;0x0: 0x1, 0x1: 0x15
AMD; AM27C64;PLCC 32 ;914;0x0: 0x1, 0x1: 0x15
AMD; AM27H010;DIP 32 ;767;0x0: 0x1, 0x1: 0xE
AMD; AM27H010;PLCC 32 ;768;0x0: 0x1, 0x1: 0xE
AMD; AM27H256;DIP 28 ;812;0x0: 0x1, 0x1: 0x10
AMD; AM27H256;PLCC 32 ;813;0x0: 0x1, 0x1: 0x10
AMD; AM27LV010;DIP 32 ;814;0x0: 0x1, 0x1: 0xE
AMD; AM27LV010;PLCC 32 ;815;0x0: 0x1, 0x1: 0xE
AMD; AM27LV010;TSOP 32 (8x20mm) ;816;0x0: 0x1, 0x1: 0xE
AMD; AM27LV010B;DIP 32 ;819;0x0: 0x1, 0x1: 0xE
AMD; AM27LV010B;PLCC 32 ;820;0x0: 0x1, 0x1: 0xE
AMD; AM27LV010B;TSOP 32 (8x20mm) ;821;0x0: 0x1, 0x1: 0xE
AMD; AM27LV020;DIP 32 ;817;0x0: 0x1, 0x1: 0x97
AMD; AM27LV020;PLCC 32 ;818;0x0: 0x1, 0x1: 0x97
AMD; AM27LV020B;DIP 32 ;822;0x0: 0x1, 0x1: 0x97
AMD; AM27LV020B;PLCC 32 ;823;0x0: 0x1, 0x1: 0x97
AMD; AM27S43;DIP 24 ;7093;
AMD; AM27S43;LCC 28 ;7096;
AMD; AM27S43;LCC 32 ;7095;
AMD; AM27S43A;DIP 24 ;7093;
AMD; AM27S43A;LCC 28 ;7096;
AMD; AM27S43A;LCC 32 ;7095;
AMD; AM2864AE;DIP 28 ;2835;0x0: 0x1, 0x1: 0x8A
AMD; AM2864AE;PLCC 32 ;2836;0x0: 0x1, 0x1: 0x8A
AMD; AM28F010;DIP 32 ;1159;0x0: 0x1, 0x1: 0xA7
AMD; AM28F010;PLCC 32 ;1160;0x0: 0x1, 0x1: 0xA7
AMD; AM28F010;TSOP 32 (8x20mm) ;1162;0x0: 0x1, 0x1: 0xA7
AMD; AM28F010;TSOP 32 (8x20mm) Reverse;1161;0x0: 0x1, 0x1: 0xA7
AMD; AM28F010A;DIP 32 ;1163;0x0: 0x1, 0x1: 0xA2
AMD; AM28F010A;PLCC 32 ;1164;0x0: 0x1, 0x1: 0xA2
AMD; AM28F010A;TSOP 32 (8x20mm) ;1166;0x0: 0x1, 0x1: 0xA2
AMD; AM28F010A;TSOP 32 (8x20mm) Reverse;1165;0x0: 0x1, 0x1: 0xA2
AMD; AM28F020;DIP 32 ;1167;0x0: 0x1, 0x1: 0x2A
AMD; AM28F020;PLCC 32 ;1168;0x0: 0x1, 0x1: 0x2A
AMD; AM28F020;TSOP 32 (8x20mm) ;1170;0x0: 0x1, 0x1: 0x2A
AMD; AM28F020;TSOP 32 (8x20mm) Reverse;1169;0x0: 0x1, 0x1: 0x2A
AMD; AM28F020A;DIP 32 ;1171;0x0: 0x1, 0x1: 0x29
AMD; AM28F020A;PLCC 32 ;1172;0x0: 0x1, 0x1: 0x29
AMD; AM28F020A;TSOP 32 (8x20mm) ;1174;0x0: 0x1, 0x1: 0x29
AMD; AM28F020A;TSOP 32 (8x20mm) Reverse;1173;0x0: 0x1, 0x1: 0x29
AMD; AM28F256;DIP 32 ;2238;0x0: 0x1, 0x1: 0xA1
AMD; AM28F256;PLCC 32 ;2239;0x0: 0x1, 0x1: 0xA1
AMD; AM28F256;TSOP 32 (8x20mm) ;2240;0x0: 0x1, 0x1: 0xA1
AMD; AM28F512;DIP 32 ;1175;0x0: 0x1, 0x1: 0x25
AMD; AM28F512;PLCC 32 ;1176;0x0: 0x1, 0x1: 0x25
AMD; AM28F512;TSOP 32 (8x20mm) ;1178;0x0: 0x1, 0x1: 0x25
AMD; AM28F512;TSOP 32 (8x20mm) Reverse;1177;0x0: 0x1, 0x1: 0x25
AMD; AM28F512A;DIP 32 ;1179;0x0: 0x1, 0x1: 0xAE
AMD; AM28F512A;PLCC 32 ;1180;0x0: 0x1, 0x1: 0xAE
AMD; AM28F512A;TSOP 32 (8x20mm) ;1182;0x0: 0x1, 0x1: 0xAE
AMD; AM28F512A;TSOP 32 (8x20mm) Reverse;1181;0x0: 0x1, 0x1: 0xAE
AMD; AM29F002BB;DIP 32 ;188;0x0: 0x1, 0x1: 0x34
AMD; AM29F002BB;PLCC 32 ;189;0x0: 0x1, 0x1: 0x34
AMD; AM29F002BB;TSOP 32 (8x20mm) ;190;0x0: 0x1, 0x1: 0x34
AMD; AM29F002BT;DIP 32 ;184;0x0: 0x1, 0x1: 0xB0
AMD; AM29F002BT;PLCC 32 ;185;0x0: 0x1, 0x1: 0xB0
AMD; AM29F002BT;TSOP 32 (8x20mm) ;186;0x0: 0x1, 0x1: 0xB0
AMD; AM29F002NBB;DIP 32 ;194;0x0: 0x1, 0x1: 0x34
AMD; AM29F002NBB;PLCC 32 ;195;0x0: 0x1, 0x1: 0x34
AMD; AM29F002NBB;TSOP 32 (8x20mm) ;196;0x0: 0x1, 0x1: 0x34
AMD; AM29F002NBT;DIP 32 ;191;0x0: 0x1, 0x1: 0xB0
AMD; AM29F002NBT;PLCC 32 ;192;0x0: 0x1, 0x1: 0xB0
AMD; AM29F002NBT;TSOP 32 (8x20mm) ;193;0x0: 0x1, 0x1: 0xB0
AMD; AM29F004BB;DIP 32 ;4266;0x0: 0x1, 0x1: 0x7B
AMD; AM29F004BB;PLCC 32 ;4267;0x0: 0x1, 0x1: 0x7B
AMD; AM29F004BB;TSOP 32 (8x20mm) ;4268;0x0: 0x1, 0x1: 0x7B
AMD; AM29F004BT;DIP 32 ;4269;0x0: 0x1, 0x1: 0x77
AMD; AM29F004BT;PLCC 32 ;4270;0x0: 0x1, 0x1: 0x77
AMD; AM29F004BT;TSOP 32 (8x20mm) ;4271;0x0: 0x1, 0x1: 0x77
AMD; AM29F010;DIP 32 ;33;0x0: 0x1, 0x1: 0x20
AMD; AM29F010;PLCC 32 ;34;0x0: 0x1, 0x1: 0x20
AMD; AM29F010;TSOP 32 (8x20mm) ;35;0x0: 0x1, 0x1: 0x20
AMD; AM29F010;TSOP 32 (8x20mm) Reverse;144;0x0: 0x1, 0x1: 0x20
AMD; AM29F010B;DIP 32 ;30;0x0: 0x1, 0x1: 0x20
AMD; AM29F010B;PLCC 32 ;31;0x0: 0x1, 0x1: 0x20
AMD; AM29F010B;TSOP 32 (8x20mm) ;32;0x0: 0x1, 0x1: 0x20
AMD; AM29F010B;TSOP 32 (8x20mm) Reverse;145;0x0: 0x1, 0x1: 0x20
AMD; AM29F016B;SOP 44 ;6564;0x0: 0x1, 0x1: 0xAD
AMD; AM29F016B;TSOP 40 (10x20mm) ;6565;0x0: 0x1, 0x1: 0xAD
AMD; AM29F016B;TSOP 40 (10x20mm) Reverse;6566;0x0: 0x1, 0x1: 0xAD
AMD; AM29F016B;TSOP 48 (12x20mm) ;6567;0x0: 0x1, 0x1: 0xAD
AMD; AM29F016B;TSOP 48 (12x20mm) Reverse;6568;0x0: 0x1, 0x1: 0xAD
AMD; AM29F032B;SOP 44 ;6677;0x0: 0x1, 0x1: 0x41
AMD; AM29F032B;TSOP 40 (10x20mm) ;6675;0x0: 0x1, 0x1: 0x41
AMD; AM29F032B;TSOP 40 (10x20mm) Reverse;6676;0x0: 0x1, 0x1: 0x41
AMD; AM29F040;DIP 32 ;180;0x0: 0x1, 0x1: 0xA4
AMD; AM29F040;PLCC 32 ;181;0x0: 0x1, 0x1: 0xA4
AMD; AM29F040;TSOP 32 (8x20mm) ;182;0x0: 0x1, 0x1: 0xA4
AMD; AM29F040;TSOP 32 (8x20mm) Reverse;183;0x0: 0x1, 0x1: 0xA4
AMD; AM29F040B;DIP 32 ;4257;0x0: 0x1, 0x1: 0xA4, 0x3: 0x1
AMD; AM29F040B;PLCC 32 ;4258;0x0: 0x1, 0x1: 0xA4, 0x3: 0x1
AMD; AM29F040B;TSOP 32 (8x20mm) ;4259;0x0: 0x1, 0x1: 0xA4, 0x3: 0x1
AMD; AM29F040B;TSOP 32 (8x20mm) Reverse;4260;0x0: 0x1, 0x1: 0xA4, 0x3: 0x1
AMD; AM29F080B;SOP 44 ;5968;0x0: 0x1, 0x1: 0xD5
AMD; AM29F080B;TSOP 40 (10x20mm) ;5966;0x0: 0x1, 0x1: 0xD5
AMD; AM29F080B;TSOP 40 (10x20mm) Reverse;5967;0x0: 0x1, 0x1: 0xD5
AMD; AM29F100B;SOP 44 ;701;0x0: 0x1, 0x2: 0xDF
AMD; AM29F100B;TSOP 48 (12x20mm) ;702;0x0: 0x1, 0x2: 0xDF
AMD; AM29F100T;SOP 44 ;3718;0x0: 0x1, 0x2: 0xD9
AMD; AM29F100T;TSOP 48 (12x20mm) ;3719;0x0: 0x1, 0x2: 0xD9
AMD; AM29F160DB;TSOP 48 (12x20mm) ;6978;0x0: 0x1, 0x1: 0x22D8
AMD; AM29F160DT;TSOP 48 (12x20mm) ;6976;0x0: 0x1, 0x2: 0x22D2
AMD; AM29F200AB;SOP 44 ;4296;0x0: 0x1, 0x2: 0x57
AMD; AM29F200AB;TSOP 48 (12x20mm) ;4297;0x0: 0x1, 0x2: 0x57
AMD; AM29F200AB;TSOP 48 (12x20mm) Reverse;4301;0x0: 0x1, 0x2: 0x57
AMD; AM29F200AT;SOP 44 ;4298;0x0: 0x1, 0x2: 0x51
AMD; AM29F200AT;TSOP 48 (12x20mm) ;4299;0x0: 0x1, 0x2: 0x51
AMD; AM29F200AT;TSOP 48 (12x20mm) Reverse;4300;0x0: 0x1, 0x2: 0x51
AMD; AM29F200BB;SOP 44 ;694;0x0: 0x1, 0x2: 0x57
AMD; AM29F200BB;TSOP 48 (12x20mm) ;695;0x0: 0x1, 0x2: 0x57
AMD; AM29F200BT;SOP 44 ;3716;0x0: 0x1, 0x2: 0x51
AMD; AM29F200BT;TSOP 48 (12x20mm) ;3717;0x0: 0x1, 0x2: 0x51
AMD; AM29F400BB;SOP 44 ;697;0x0: 0x1, 0x2: 0xAB
AMD; AM29F400BB;TSOP 48 (12x20mm) ;698;0x0: 0x1, 0x2: 0xAB
AMD; AM29F400BT;SOP 44 ;3714;0x0: 0x1, 0x2: 0x23
AMD; AM29F400BT;TSOP 48 (12x20mm) ;3715;0x0: 0x1, 0x2: 0x23
AMD; AM29F800BB (16Bit);SOP 44 ;4035;0x0: 0x1, 0x1: 0x2258
AMD; AM29F800BB (16Bit);TSOP 48 (12x20mm) ;4036;0x0: 0x1, 0x1: 0x2258
AMD; AM29F800BB (16Bit);TSOP 48 (12x20mm) Reverse;6605;0x0: 0x1, 0x1: 0x2258
AMD; AM29F800BB (8Bit);SOP 44 ;6941;0x0: 0x1, 0x2: 0x58
AMD; AM29F800BB (8Bit);TSOP 48 (12x20mm) ;6942;0x0: 0x1, 0x2: 0x58
AMD; AM29F800BT (16Bit);SOP 44 ;6938;0x0: 0x1, 0x1: 0x22D6
AMD; AM29F800BT (16Bit);TSOP 48 (12x20mm) ;6939;0x0: 0x1, 0x1: 0x22D6
AMD; AM29F800BT (16Bit);TSOP 48 (12x20mm) Reverse;6940;0x0: 0x1, 0x1: 0x22D6
AMD; AM29F800BT (8Bit);SOP 44 ;3711;0x0: 0x1, 0x2: 0xD6
AMD; AM29F800BT (8Bit);TSOP 48 (12x20mm) ;3712;0x0: 0x1, 0x2: 0xD6
AMD; AM29LV002B;TSOP 40 (10x20mm) ;4568;0x0: 0x1, 0x1: 0xC2
AMD; AM29LV002B;TSOP 40 (10x20mm) Reverse;4569;0x0: 0x1, 0x1: 0xC2
AMD; AM29LV002T;TSOP 40 (10x20mm) ;4570;0x0: 0x1, 0x1: 0x40
AMD; AM29LV002T;TSOP 40 (10x20mm) Reverse;4571;0x0: 0x1, 0x1: 0x40
AMD; AM29LV004BB;TSOP 40 (10x20mm) ;4566;0x0: 0x1, 0x1: 0xB6
AMD; AM29LV004BB;TSOP 40 (10x20mm) Reverse;4567;0x0: 0x1, 0x1: 0xB6
AMD; AM29LV004BT;TSOP 40 (10x20mm) ;4564;0x0: 0x1, 0x1: 0xB5
AMD; AM29LV004BT;TSOP 40 (10x20mm) Reverse;4565;0x0: 0x1, 0x1: 0xB5
AMD; AM29LV010;PLCC 32 ;203;0x0: 0x1, 0x1: 0x6E
AMD; AM29LV010;TSOP 32 (8x20mm) ;204;0x0: 0x1, 0x1: 0x6E
AMD; AM29LV010;TSOP 32 (8x20mm) Reverse;205;0x0: 0x1, 0x1: 0x6E
AMD; AM29LV017;TSOP 40 (10x20mm) ;8144;0x0: 0x1, 0x1: 0xC8
AMD; AM29LV017;TSOP 40 (10x20mm) Reverse;8145;0x0: 0x1, 0x1: 0xC8
AMD; AM29LV020;PLCC 32 ;206;
AMD; AM29LV020;TSOP 32 (8x20mm) ;207;
AMD; AM29LV020;TSOP 32 (8x20mm) Reverse;208;
AMD; AM29LV040B;PLCC 32 ;4374;0x0: 0x1, 0x1: 0x4F
AMD; AM29LV040B;TSOP 32 (8x20mm) ;4375;0x0: 0x1, 0x1: 0x4F
AMD; AM29LV040B;TSOP 32 (8x20mm) Reverse;4376;0x0: 0x1, 0x1: 0x4F
AMD; AM29LV081B;TSOP 40 (10x20mm) ;4556;0x0: 0x1, 0x1: 0x38
AMD; AM29LV081B;TSOP 40 (10x20mm) Reverse;4557;0x0: 0x1, 0x1: 0x38
AMD; AM29LV116DB;TSOP 40 (10x20mm) ;7036;0x0: 0x1, 0x1: 0xC7
AMD; AM29LV116DB;TSOP 40 (10x20mm) Reverse;7037;0x0: 0x1, 0x1: 0xC7
AMD; AM29LV116DT;TSOP 40 (10x20mm) ;7036;0x0: 0x1, 0x1: 0xC7
AMD; AM29LV116DT;TSOP 40 (10x20mm) Reverse;7037;0x0: 0x1, 0x1: 0xC7
AMD; AM29LV160DB;TSOP 48 (12x20mm) ;7189;0x0: 0x1, 0x1: 0x2249
AMD; AM29LV160DT;TSOP 48 (12x20mm) ;7297;0x0: 0x1, 0x1: 0x26C4
AMD; AM29LV161DB;SOP 44 ;6251;0x0: 0x1, 0x1: 0x2249
AMD; AM29LV161DB;TSOP 48 (12x20mm) ;6249;0x0: 0x1
AMD; AM29LV161DB;TSOP 48 (12x20mm) ;6250;0x0: 0x1
AMD; AM29LV161DB;TSOP 48 (12x20mm) ;6249;0x1: 0x2249
AMD; AM29LV161DB;TSOP 48 (12x20mm) ;6250;0x1: 0x2249
AMD; AM29LV161DT;SOP 44 ;6254;0x0: 0x1, 0x1: 0x22C4
AMD; AM29LV161DT;TSOP 48 (12x20mm) ;6252;0x0: 0x1
AMD; AM29LV161DT;TSOP 48 (12x20mm) ;6253;0x0: 0x1
AMD; AM29LV161DT;TSOP 48 (12x20mm) ;6252;0x1: 0x22C4
AMD; AM29LV161DT;TSOP 48 (12x20mm) ;6253;0x1: 0x22C4
AMD; AM29LV200BB;SOP 44 ;3744;0x0: 0x1, 0x2: 0xBF
AMD; AM29LV200BB;TSOP 48 (12x20mm) ;714;0x0: 0x1, 0x2: 0xBF
AMD; AM29LV200BT;SOP 44 ;3746;0x0: 0x1, 0x2: 0x3B
AMD; AM29LV200BT;TSOP 48 (12x20mm) ;3745;0x0: 0x1, 0x2: 0x3B
AMD; AM29LV400BB;SOP 44 ;715;0x0: 0x1, 0x2: 0xBA
AMD; AM29LV400BB;TSOP 48 (12x20mm) ;716;0x0: 0x1, 0x2: 0xBA
AMD; AM29LV400BT;SOP 44 ;3747;0x0: 0x1, 0x2: 0xB9
AMD; AM29LV400BT;TSOP 48 (12x20mm) ;3748;0x0: 0x1, 0x2: 0xB9
AMD; AM29LV640MH;BGA64 (13x11mm) ;6618;0x0: 0x1, 0x1: 0x227E, 0xE: 0x220C, 0xF: 0x2201
AMD; AM29LV640MH;TSOP 56 (14x20mm) ;6240;0x0: 0x1, 0x1: 0x227E, 0xE: 0x220C, 0xF: 0x2201
AMD; AM29LV640ML;BGA64 (13x11mm) ;6618;0x0: 0x1, 0x1: 0x227E, 0xE: 0x220C, 0xF: 0x2201
AMD; AM29LV640ML;TSOP 56 (14x20mm) ;6240;0x0: 0x1, 0x1: 0x227E, 0xE: 0x220C, 0xF: 0x2201
AMD; AM29LV800BB;SOP 44 ;717;0x0: 0x1, 0x2: 0x5B
AMD; AM29LV800BB;TSOP 48 (12x20mm) ;718;0x0: 0x1, 0x2: 0x5B
AMD; AM29LV800BT;SOP 44 ;3749;0x0: 0x1, 0x2: 0xDA
AMD; AM29LV800BT;TSOP 48 (12x20mm) ;3750;0x0: 0x1, 0x2: 0xDA
AMD; AM29LV800DB;SOP 44 ;3977;0x0: 0x1, 0x2: 0x5B
AMD; AM29LV800DB;TSOP 48 (12x20mm) ;3978;0x0: 0x1, 0x2: 0x5B
AMD; AM9716 (25V);DIP 24 ;6111;
AMIC Technology; A25L010;DIP 8 ;2762;0x0: 0x37, 0x1: 0x30, 0x2: 0x11
AMIC Technology; A25L010;SOIC 8 (150mil/JEDEC) ;2761;0x0: 0x37, 0x1: 0x30, 0x2: 0x11
AMIC Technology; A25L010;SOIC 8 (200mil/EIAJ) ;2760;0x0: 0x37, 0x1: 0x30, 0x2: 0x11
AMIC Technology; A25L016;DIP 8 ;7156;0x0: 0x37, 0x1: 0x30, 0x2: 0x15
AMIC Technology; A25L016;SOIC 16 (300mil) ;7154;0x0: 0x37, 0x1: 0x30, 0x2: 0x15
AMIC Technology; A25L016;SOIC 8 (150mil/JEDEC) ;7158;0x0: 0x37, 0x1: 0x30, 0x2: 0x15
AMIC Technology; A25L016;SOIC 8 (200mil/EIAJ) ;7155;0x0: 0x37, 0x1: 0x30, 0x2: 0x15
AMIC Technology; A25L020;DIP 8 ;2759;0x0: 0x37, 0x1: 0x30, 0x2: 0x12
AMIC Technology; A25L020;SOIC 8 (150mil/JEDEC) ;2758;0x0: 0x37, 0x1: 0x30, 0x2: 0x12
AMIC Technology; A25L020;SOIC 8 (200mil/EIAJ) ;2757;0x0: 0x37, 0x1: 0x30, 0x2: 0x12
AMIC Technology; A25L032;DIP 8 ;3837;0x0: 0x37, 0x1: 0x30, 0x2: 0x16
AMIC Technology; A25L032;SOIC 16 (300mil) ;3835;0x0: 0x37, 0x1: 0x30, 0x2: 0x16
AMIC Technology; A25L032;SOIC 8 (200mil/EIAJ) ;3836;0x0: 0x37, 0x1: 0x30, 0x2: 0x16
AMIC Technology; A25L040;DIP 8 ;2755;0x0: 0x37, 0x1: 0x30, 0x2: 0x13
AMIC Technology; A25L040;SOIC 8 (150mil/JEDEC) ;2754;0x0: 0x37, 0x1: 0x30, 0x2: 0x13
AMIC Technology; A25L040;SOIC 8 (200mil/EIAJ) ;2753;0x0: 0x37, 0x1: 0x30, 0x2: 0x13
AMIC Technology; A25L080;DIP 8 ;2756;0x0: 0x37, 0x1: 0x30, 0x2: 0x14
AMIC Technology; A25L080;SOIC 8 (150mil/JEDEC) ;2750;0x0: 0x37, 0x1: 0x30, 0x2: 0x14
AMIC Technology; A25L080;SOIC 8 (200mil/EIAJ) ;2446;0x0: 0x37, 0x1: 0x30, 0x2: 0x14
AMIC Technology; A25L40P;DIP 8 ;7384;0x0: 0x7F, 0x1: 0x37, 0x2: 0x20
AMIC Technology; A25L40P;SOIC 8 (150mil/JEDEC) ;7383;0x0: 0x7F, 0x1: 0x37, 0x2: 0x20
AMIC Technology; A25L40P;SOIC 8 (200mil/EIAJ) ;7382;0x0: 0x7F, 0x1: 0x37, 0x2: 0x20
AMIC Technology; A25L512;DIP 8 ;2765;0x0: 0x37, 0x1: 0x30, 0x2: 0x10
AMIC Technology; A25L512;SOIC 8 (150mil/JEDEC) ;2764;0x0: 0x37, 0x1: 0x30, 0x2: 0x10
AMIC Technology; A25L512;SOIC 8 (200mil/EIAJ) ;2763;0x0: 0x37, 0x1: 0x30, 0x2: 0x10
AMIC Technology; A25L80P;DIP 8 ;3558;0x0: 0x7F, 0x1: 0x37, 0x2: 0x2, 0x3: 0x13
AMIC Technology; A25L80P;SOIC 8 (150mil/JEDEC) ;3557;0x0: 0x7F, 0x1: 0x37, 0x2: 0x2, 0x3: 0x13
AMIC Technology; A25L80P;SOIC 8 (200mil/EIAJ) ;3556;0x0: 0x7F, 0x1: 0x37, 0x2: 0x2, 0x3: 0x13
AMIC Technology; A25LQ032;DIP 8 ;3840;0x0: 0x37, 0x1: 0x30, 0x2: 0x16
AMIC Technology; A25LQ032;SOIC 16 (300mil) ;3838;0x0: 0x37, 0x1: 0x30, 0x2: 0x16
AMIC Technology; A25LQ032;SOIC 8 (200mil/EIAJ) ;3839;0x0: 0x37, 0x1: 0x30, 0x2: 0x16
AMIC Technology; A25LQ32A;DIP 8 ;8346;0x0: 0x37, 0x1: 0x40, 0x2: 0x16
AMIC Technology; A25LQ32A;SOIC 16 (300mil) ;8344;0x0: 0x37, 0x1: 0x40, 0x2: 0x16
AMIC Technology; A25LQ32A;SOIC 8 (200mil/EIAJ) ;8345;0x0: 0x37, 0x1: 0x40, 0x2: 0x16
AMIC Technology; A25LQ64M;DIP 8 ;7151;0x0: 0x37, 0x1: 0x40, 0x2: 0x17
AMIC Technology; A25LQ64M;SOIC 16 (300mil) ;7149;0x0: 0x37, 0x1: 0x40, 0x2: 0x17
AMIC Technology; A25LQ64M;SOIC 8 (200mil/EIAJ) ;7150;0x0: 0x37, 0x1: 0x40, 0x2: 0x17
AMIC Technology; A27020;DIP 32 ;2639;0x0: 0x37, 0x1: 0x64, 0x2: 0x7F
AMIC Technology; A27020;PLCC 32 ;2640;0x0: 0x37, 0x1: 0x64, 0x2: 0x7F
AMIC Technology; A27020A;DIP 32 ;2641;0x0: 0x37, 0x1: 0x64, 0x2: 0x7F
AMIC Technology; A27020A;PLCC 32 ;2642;0x0: 0x37, 0x1: 0x64, 0x2: 0x7F
AMIC Technology; A290011T;DIP 32 ;1048;0x0: 0x37, 0x1: 0xA1
AMIC Technology; A290011T;PLCC 32 ;1049;0x0: 0x37, 0x1: 0xA1
AMIC Technology; A290011T;TSOP 32 (8x20mm) ;1050;0x0: 0x37, 0x1: 0xA1
AMIC Technology; A290011U;DIP 32 ;1051;0x0: 0x37, 0x1: 0x4C
AMIC Technology; A290011U;PLCC 32 ;1052;0x0: 0x37, 0x1: 0x4C
AMIC Technology; A290011U;TSOP 32 (8x20mm) ;1053;0x0: 0x37, 0x1: 0x4C
AMIC Technology; A29001T;DIP 32 ;1054;0x0: 0x37, 0x1: 0xA1
AMIC Technology; A29001T;PLCC 32 ;1055;0x0: 0x37, 0x1: 0xA1
AMIC Technology; A29001T;TSOP 32 (8x20mm) ;1056;0x0: 0x37, 0x1: 0xA1
AMIC Technology; A29001U;DIP 32 ;1057;0x0: 0x37, 0x1: 0x4C
AMIC Technology; A29001U;PLCC 32 ;1058;0x0: 0x37, 0x1: 0x4C
AMIC Technology; A29001U;TSOP 32 (8x20mm) ;1059;0x0: 0x37, 0x1: 0x4C
AMIC Technology; A290021T;DIP 32 ;962;0x0: 0x37, 0x1: 0x8C
AMIC Technology; A290021T;PLCC 32 ;963;0x0: 0x37, 0x1: 0x8C
AMIC Technology; A290021T;TSOP 32 (8x20mm) ;964;0x0: 0x37, 0x1: 0x8C
AMIC Technology; A290021U;DIP 32 ;968;0x0: 0x37, 0x1: 0xD
AMIC Technology; A290021U;PLCC 32 ;969;0x0: 0x37, 0x1: 0xD
AMIC Technology; A290021U;TSOP 32 (8x20mm) ;970;0x0: 0x37, 0x1: 0xD
AMIC Technology; A29002T;DIP 32 ;965;0x0: 0x37, 0x1: 0x8C
AMIC Technology; A29002T;PLCC 32 ;966;0x0: 0x37, 0x1: 0x8C
AMIC Technology; A29002T;TSOP 32 (8x20mm) ;967;0x0: 0x37, 0x1: 0x8C
AMIC Technology; A29002U;DIP 32 ;971;0x0: 0x37, 0x1: 0xD
AMIC Technology; A29002U;PLCC 32 ;972;0x0: 0x37, 0x1: 0xD
AMIC Technology; A29002U;TSOP 32 (8x20mm) ;973;0x0: 0x37, 0x1: 0xD
AMIC Technology; A29010;DIP 32 ;3904;0x0: 0x37, 0x1: 0xA4
AMIC Technology; A29010;PLCC 32 ;3905;0x0: 0x37, 0x1: 0xA4
AMIC Technology; A29010;TSOP 32 (8x20mm) ;3906;0x0: 0x37, 0x1: 0xA4
AMIC Technology; A29040;DIP 32 ;1343;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040;PLCC 32 ;1344;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040;TSOP 32 (8x20mm) ;1346;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040A;DIP 32 ;1009;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040A;PLCC 32 ;1010;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040A;TSOP 32 (8x20mm) ;1012;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040B;DIP 32 ;5959;0x0: 0x37, 0x1: 0x86
AMIC Technology; A29040B;PLCC 32 ;5960;0x0: 0x37, 0x1: 0x86
